"order_id"|"order_date"|"order_status"|"delivery_date"|"seller_id"|"buyer_id"|"product_quantities"|"total_price"|"product_count"|"avg_product_price"|"avg_product_total_price"|"total_price_order"
O03914|2020-11-29|OK|2020-12-08|U00599|U00249|"{""P00599_015"": 4}"|2953.4099999999994|4|5.01|20.040|20.04
O03915|2020-12-15|OK|2020-12-26|U00520|U00419|"{""P00520_008"": 4,
""P00520_006"": 1,
""P00520_001"": 4,
""P00520_003"": 5,
""P00520_007"": 3}"|1773.3799999999999|17|24.22|88.812|444.06000000000006
O03916|2020-11-29|OK|2020-12-14|U00406|U00572|"{""P00406_007"": 4}"|3972.8400000000006|4|80.7|322.800|322.8
O03917|2020-12-04|OK|2020-12-06|U00558|U00317|"{""P00558_001"": 3}"|1814.329999999999|3|32.49|97.470|97.47
O03918|2020-11-20|OK|2020-11-24|U00576|U00564|"{""P00576_006"": 3}"|2429.4300000000003|3|7.47|22.410|22.41
O03919|2020-11-23|OK|2020-12-02|U00614|U00496|"{""P00614_009"": 3,
""P00614_001"": 3}"|3110.0999999999995|6|5.29|15.870|31.74
O03920|2020-11-12|OK|2020-11-14|U00579|U00431|"{""P00579_004"": 1}"|2208.39|1|42.12|42.120|42.12
O03921|2020-11-01|OK|2020-11-05|U00589|U00524|"{""P00589_007"": 5,
""P00589_008"": 5,
""P00589_008"": 4}"|3118.25|14|10.253333333333332|47.147|141.44
O03922|2020-12-14|OK|2020-12-21|U00626|U00503|"{""P00626_006"": 1}"|2526.840000000001|1|5.02|5.020|5.02
O03923|2020-12-11|CANCELED|0001-01-01|U00562|U00484|"{""P00562_008"": 1,
""P00562_005"": 5,
""P00562_010"": 2}"|2906.28|8|22.833333333333332|60.837|182.51
O03924|2020-12-12|CANCELED|0001-01-01|U00620|U00503|"{""P00620_002"": 1,
""P00620_001"": 4}"|2526.840000000001|5|5.765000000000001|13.490|26.98
O03925|2020-12-19|OK|2020-12-20|U00594|U00164|"{""P00594_005"": 5,
""P00594_004"": 2}"|1700.07|7|30.654999999999998|144.425|288.84999999999997
O03926|2020-12-04|OK|2020-12-09|U00585|U00269|"{""P00585_008"": 1}"|2281.21|1|5.01|5.010|5.01
O03927|2020-11-29|OK|2020-12-02|U00451|U00160|"{""P00451_004"": 4}"|3934.3999999999996|4|13.52|54.080|54.08
O03928|2020-12-01|OK|2020-12-07|U00599|U00322|"{""P00599_004"": 4,
""P00599_011"": 3,
""P00599_020"": 2,
""P00599_013"": 3,
""P00599_006"": 4}"|3388.1299999999997|16|7.81|22.718|113.58999999999999
O03929|2020-11-22|OK|2020-12-01|U00344|U00163|"{""P00344_007"": 1,
""P00344_002"": 4}"|2189.47|5|15.11|22.625|45.25
O03930|2020-11-23|OK|2020-12-06|U00551|U00384|"{""P00551_001"": 2}"|4540.080000000001|2|5.01|10.020|10.02
O03931|2020-12-29|OK|2021-01-02|U00574|U00613|"{""P00574_001"": 2}"|3245.6700000000014|2|52.45|104.900|104.9
O03932|2020-12-24|OK|2021-01-05|U00539|U00174|"{""P00539_001"": 5}"|2071.2400000000002|5|56.39|281.950|281.95
O03933|2020-11-12|OK|2020-11-27|U00517|U00405|"{""P00517_001"": 3,
""P00517_004"": 5,
""P00517_002"": 2,
""P00517_004"": 5,
""P00517_001"": 4}"|2376.73|19|32.238|148.068|740.3399999999999
O03934|2020-11-17|OK|2020-11-29|U00626|U00613|"{""P00626_002"": 5}"|3245.6700000000014|5|86.62|433.100|433.1
O03935|2020-12-25|OK|2020-12-27|U00599|U00265|"{""P00599_021"": 3,
""P00599_019"": 5}"|1758.69|8|6.495|27.465|54.93000000000001
O03936|2020-11-21|CANCELED|0001-01-01|U00535|U00357|"{""P00535_004"": 1}"|821.8100000000001|1|5.98|5.980|5.98
O03937|2020-11-21|OK|2020-11-29|U00487|U00298|"{""P00487_004"": 3,
""P00487_004"": 3,
""P00487_003"": 1,
""P00487_004"": 4,
""P00487_004"": 4}"|2594.9500000000003|15|49.508|125.348|626.74
O03938|2020-12-24|OK|2021-01-08|U00614|U00480|"{""P00614_005"": 4,
""P00614_002"": 1}"|2749.1599999999994|5|36.41|138.110|276.21999999999997
O03939|2020-12-06|CANCELED|0001-01-01|U00576|U00112|"{""P00576_004"": 1,
""P00576_008"": 5,
""P00576_011"": 2,
""P00576_007"": 2,
""P00576_008"": 4}"|3124.31|14|8.097999999999999|21.208|106.03999999999999
O03940|2020-12-25|CANCELED|0001-01-01|U00485|U00586|"{""P00485_005"": 1,
""P00485_001"": 2}"|2692.8|3|18.875|35.245|70.49000000000001
O03941|2020-11-13|OK|2020-11-20|U00567|U00281|"{""P00567_001"": 1,
""P00567_006"": 1,
""P00567_005"": 5,
""P00567_003"": 3,
""P00567_006"": 4}"|3875.8999999999996|14|10.814|31.308|156.54
O03942|2020-11-09|CANCELED|0001-01-01|U00551|U00314|"{""P00551_001"": 2,
""P00551_008"": 2}"|1293.9299999999996|4|5.01|10.020|20.04
O03943|2020-11-20|OK|2020-11-23|U00617|U00028|"{""P00617_013"": 2,
""P00617_004"": 4,
""P00617_011"": 3,
""P00617_003"": 2,
""P00617_010"": 1}"|1395.5699999999997|12|19.404|54.822|274.10999999999996
O03944|2020-12-17|OK|2020-12-24|U00605|U00247|"{""P00605_010"": 3,
""P00605_002"": 1,
""P00605_006"": 5}"|3815.7299999999996|9|30.540000000000003|91.633|274.9
O03945|2020-11-30|OK|2020-12-11|U00474|U00314|"{""P00474_003"": 1,
""P00474_003"": 4}"|1293.9299999999996|5|15.01|37.525|75.05
O03946|2020-12-25|OK|2021-01-04|U00453|U00352|"{""P00453_001"": 5}"|2377.94|5|5.27|26.350|26.349999999999998
O03947|2020-11-15|CANCELED|0001-01-01|U00594|U00108|"{""P00594_004"": 5,
""P00594_001"": 4}"|1267.9299999999998|9|8.035|35.090|70.18
O03948|2020-12-27|CANCELED|0001-01-01|U00617|U00015|"{""P00617_001"": 4}"|1433.8|4|82.07|328.280|328.28
O03949|2020-12-28|OK|2021-01-07|U00614|U00165|"{""P00614_003"": 3,
""P00614_003"": 2,
""P00614_012"": 1,
""P00614_003"": 2,
""P00614_010"": 3}"|3575.4600000000014|11|39.455|72.276|361.38
O03950|2020-12-07|OK|2020-12-17|U00545|U00403|"{""P00545_003"": 2}"|2777.4400000000005|2|5.01|10.020|10.02
O03951|2020-11-23|OK|2020-11-28|U00487|U00135|"{""P00487_005"": 3}"|1932.37|3|89.81|269.430|269.43
O03952|2020-11-17|CANCELED|0001-01-01|U00585|U00447|"{""P00585_007"": 1,
""P00585_007"": 3,
""P00585_004"": 3,
""P00585_002"": 1,
""P00585_004"": 2}"|2444.9400000000005|10|5.676|11.356|56.78
O03953|2020-12-12|OK|2020-12-15|U00448|U00248|"{""P00448_010"": 3}"|639.74|3|6.45|19.350|19.35
O03954|2020-11-30|OK|2020-12-02|U00626|U00604|"{""P00626_004"": 2}"|2180.7100000000005|2|5.01|10.020|10.02
O03955|2020-12-30|CANCELED|0001-01-01|U00626|U00057|"{""P00626_002"": 4,
""P00626_002"": 4}"|3073.4700000000003|8|86.62|346.480|692.96
O03956|2020-12-26|OK|2021-01-10|U00268|U00478|"{""P00268_006"": 4,
""P00268_010"": 1}"|2254.54|5|14.02|7.010|14.02
O03957|2020-12-20|OK|2020-12-25|U00576|U00546|"{""P00576_008"": 2}"|1985.8200000000002|2|6.02|12.040|12.04
O03958|2020-12-28|OK|2021-01-06|U00368|U00052|"{""P00368_003"": 1}"|3701.7499999999995|1|53.86|53.860|53.86
O03959|2020-12-25|CANCELED|0001-01-01|U00539|U00378|"{""P00539_003"": 3,
""P00539_002"": 1,
""P00539_001"": 4,
""P00539_001"": 4}"|992.3499999999997|12|32.5875|123.403|493.61
O03960|2020-11-18|OK|2020-11-22|U00559|U00528|"{""P00559_006"": 2}"|2797.7200000000003|2|5.01|10.020|10.02
O03961|2020-12-18|OK|2020-12-22|U00496|U00617|"{""P00496_002"": 4,
""P00496_008"": 4,
""P00496_008"": 2,
""P00496_003"": 3}"|2658.4400000000005|13|49.730000000000004|162.473|649.89
O03962|2020-11-11|OK|2020-11-16|U00501|U00428|"{""P00501_006"": 4}"|3012.6600000000003|4|10.48|41.920|41.92
O03963|2020-11-29|OK|2020-12-09|U00624|U00586|"{""P00624_002"": 1,
""P00624_002"": 1,
""P00624_002"": 2,
""P00624_002"": 5}"|2692.8|9|5.01|11.273|45.08999999999999
O03964|2020-11-24|CANCELED|0001-01-01|U00599|U00352|"{""P00599_006"": 3}"|2377.94|3|6.27|18.810|18.81
O03965|2020-11-30|CANCELED|0001-01-01|U00380|U00305|"{""P00380_001"": 4,
""P00380_002"": 1,
""P00380_001"": 2,
""P00380_008"": 2}"|2682.2200000000003|9|7.5625|18.845|75.38
O03966|2020-12-22|CANCELED|0001-01-01|U00543|U00175|"{""P00543_002"": 2,
""P00543_003"": 1,
""P00543_002"": 2,
""P00543_002"": 3,
""P00543_003"": 1}"|3433.2200000000007|9|8.67|3.468|17.34
O03967|2020-11-03|OK|2020-11-05|U00562|U00475|"{""P00562_006"": 1}"|1171.78|1|11.0|11.000|11.0
O03968|2020-12-09|OK|2020-12-20|U00291|U00152|"{""P00291_002"": 3}"|1754.0599999999997|3|10.25|30.750|30.75
O03969|2020-11-11|OK|2020-11-15|U00595|U00084|"{""P00595_004"": 1,
""P00595_003"": 2,
""P00595_001"": 1,
""P00595_003"": 3,
""P00595_002"": 3}"|3080.6|10|12.126000000000001|17.800|89.0
O03970|2020-11-03|CANCELED|0001-01-01|U00448|U00592|"{""P00448_006"": 5,
""P00448_011"": 3,
""P00448_006"": 2,
""P00448_011"": 3,
""P00448_003"": 5}"|2328.5300000000007|18|40.751999999999995|138.730|693.6499999999999
O03971|2020-12-18|OK|2020-12-31|U00585|U00418|"{""P00585_008"": 4}"|1838.42|4|5.01|20.040|20.04
O03972|2020-12-06|OK|2020-12-14|U00373|U00450|"{""P00373_011"": 4}"|2143.58|4|58.71|234.840|234.84
O03973|2020-11-25|OK|2020-12-06|U00538|U00210|"{""P00538_004"": 4,
""P00538_001"": 5,
""P00538_005"": 3,
""P00538_001"": 1,
""P00538_003"": 3}"|3265.44|16|30.1|91.302|456.51000000000005
O03974|2020-12-07|OK|2020-12-15|U00325|U00263|"{""P00325_009"": 5,
""P00325_015"": 3,
""P00325_005"": 5,
""P00325_007"": 4,
""P00325_009"": 4}"|3630.25|21|8.946000000000002|37.318|186.59
O03975|2020-11-21|OK|2020-11-29|U00576|U00296|"{""P00576_008"": 4,
""P00576_005"": 3,
""P00576_002"": 3,
""P00576_005"": 3}"|1542.2099999999996|13|5.264999999999999|17.300|69.2
O03976|2020-11-15|OK|2020-11-19|U00399|U00012|"{""P00399_010"": 5,
""P00399_008"": 4}"|2421.85|9|46.839999999999996|191.120|382.24
O03977|2020-11-02|OK|2020-11-16|U00448|U00507|"{""P00448_003"": 3}"|1039.2199999999996|3|5.8|17.400|17.4
O03978|2020-11-06|OK|2020-11-07|U00581|U00342|"{""P00581_002"": 3,
""P00581_001"": 1,
""P00581_001"": 4,
""P00581_002"": 4,
""P00581_001"": 2}"|4070.290000000001|14|5.282|14.672|73.36000000000001
O03979|2020-12-10|CANCELED|0001-01-01|U00336|U00112|"{""P00336_008"": 2,
""P00336_008"": 1,
""P00336_008"": 4,
""P00336_003"": 2}"|3124.31|9|5.265|11.868|47.47
O03980|2020-12-03|OK|2020-12-15|U00468|U00262|"{""P00468_005"": 1,
""P00468_005"": 5,
""P00468_001"": 3,
""P00468_001"": 4}"|2233.97|13|8.29|26.123|104.49000000000001
O03981|2020-12-07|CANCELED|0001-01-01|U00505|U00105|"{""P00505_006"": 2}"|2260.43|2|27.79|55.580|55.58
O03982|2020-11-11|CANCELED|0001-01-01|U00545|U00547|"{""P00545_004"": 2,
""P00545_005"": 3}"|3668.25|5|39.165|90.140|180.28
O03983|2020-12-23|OK|2020-12-25|U00386|U00155|"{""P00386_019"": 5,
""P00386_016"": 1,
""P00386_013"": 2,
""P00386_012"": 5,
""P00386_008"": 5}"|2088.98|18|17.326|72.262|361.31000000000006
O03984|2020-11-16|OK|2020-11-21|U00543|U00603|"{""P00543_003"": 5}"|2305.3900000000003|5|8.67|43.350|43.35
O03985|2020-11-19|OK|2020-11-21|U00613|U00245|"{""P00613_002"": 3,
""P00613_001"": 1,
""P00613_002"": 2,
""P00613_001"": 1,
""P00613_001"": 1}"|1572.4799999999998|8|12.498000000000001|26.718|133.59
O03986|2020-12-25|OK|2021-01-01|U00622|U00309|"{""P00622_006"": 4,
""P00622_006"": 4,
""P00622_009"": 1,
""P00622_003"": 3,
""P00622_007"": 3}"|2771.1600000000003|15|27.620000000000005|85.832|429.16
O03987|2020-11-25|OK|2020-12-02|U00418|U00002|"{""P00418_001"": 2,
""P00418_001"": 3,
""P00418_004"": 5,
""P00418_004"": 3,
""P00418_002"": 4}"|2318.5699999999997|17|42.7|165.694|828.47
O03988|2020-12-30|OK|2021-01-02|U00543|U00001|"{""P00543_002"": 5,
""P00543_001"": 3,
""P00543_002"": 2,
""P00543_001"": 2,
""P00543_003"": 2}"|1776.7799999999995|14|25.47666666666667|37.348|186.74000000000004
O03989|2020-11-04|OK|2020-11-09|U00614|U00479|"{""P00614_009"": 1,
""P00614_006"": 2,
""P00614_010"": 5,
""P00614_010"": 3,
""P00614_007"": 4}"|2578.2600000000007|15|22.776666666666667|49.554|247.77
O03990|2020-12-10|OK|2020-12-15|U00448|U00625|"{""P00448_006"": 3,
""P00448_003"": 2,
""P00448_008"": 4,
""P00448_004"": 1}"|2178.2299999999996|10|45.722500000000004|86.645|346.58000000000004
O03991|2020-11-06|CANCELED|0001-01-01|U00536|U00343|"{""P00536_003"": 5,
""P00536_005"": 1,
""P00536_001"": 4}"|801.1999999999998|10|24.606666666666666|80.610|241.83
O03992|2020-12-21|CANCELED|0001-01-01|U00579|U00083|"{""P00579_002"": 5}"|2851.2999999999997|5|5.21|26.050|26.05
O03993|2020-11-11|OK|2020-11-13|U00622|U00035|"{""P00622_002"": 2}"|1798.3699999999997|2|20.44|40.880|40.88
O03994|2020-12-04|OK|2020-12-06|U00599|U00283|"{""P00599_014"": 3,
""P00599_010"": 4,
""P00599_005"": 4,
""P00599_022"": 3}"|1149.7299999999998|14|11.625|43.993|175.97
O03995|2020-12-30|OK|2021-01-14|U00617|U00471|"{""P00617_001"": 4,
""P00617_011"": 1,
""P00617_014"": 2,
""P00617_004"": 5,
""P00617_014"": 1}"|2508.490000000001|13|34.424|88.780|443.9
O03996|2020-12-21|OK|2021-01-02|U00551|U00448|"{""P00551_002"": 1,
""P00551_003"": 1,
""P00551_002"": 3,
""P00551_005"": 4,
""P00551_002"": 5}"|2895.09|14|43.239999999999995|98.950|494.75000000000006
O03997|2020-12-07|OK|2020-12-19|U00622|U00096|"{""P00622_009"": 1,
""P00622_001"": 2}"|2213.2200000000007|3|32.18|61.785|123.57000000000001
O03998|2020-12-29|CANCELED|0001-01-01|U00563|U00187|"{""P00563_003"": 1,
""P00563_002"": 3,
""P00563_001"": 4,
""P00563_001"": 2}"|2639.8400000000006|10|39.470000000000006|111.375|445.5
O03999|2020-11-15|OK|2020-11-25|U00617|U00570|"{""P00617_004"": 5,
""P00617_004"": 3,
""P00617_009"": 2,
""P00617_009"": 4}"|2646.990000000001|14|5.075|17.795|71.17999999999999
O04000|2020-12-01|OK|2020-12-10|U00512|U00122|"{""P00512_003"": 4,
""P00512_003"": 2,
""P00512_002"": 4}"|3681.0699999999997|10|68.57333333333334|221.793|665.38
O04001|2020-11-19|OK|2020-11-25|U00595|U00298|"{""P00595_003"": 5,
""P00595_001"": 4,
""P00595_003"": 3,
""P00595_004"": 2,
""P00595_002"": 2}"|2594.9500000000003|16|12.126000000000001|31.144|155.72
O04002|2020-12-11|CANCELED|0001-01-01|U00605|U00623|"{""P00605_011"": 1,
""P00605_002"": 2,
""P00605_009"": 3,
""P00605_005"": 1}"|2289.669999999999|7|20.5875|24.350|97.39999999999999
O04003|2020-11-06|CANCELED|0001-01-01|U00487|U00111|"{""P00487_003"": 4,
""P00487_001"": 4}"|2514.1|8|83.18|332.720|665.44
O04004|2020-12-25|OK|2021-01-07|U00551|U00353|"{""P00551_009"": 1,
""P00551_002"": 4,
""P00551_001"": 3}"|2265.5899999999997|8|18.12666666666667|65.387|196.16
O04005|2020-12-13|OK|2020-12-22|U00501|U00539|"{""P00501_004"": 2,
""P00501_005"": 2}"|2387.5299999999997|4|46.23|92.460|184.92
O04006|2020-12-21|OK|2021-01-01|U00489|U00199|"{""P00489_009"": 2,
""P00489_014"": 1,
""P00489_004"": 4}"|1056.03|7|12.546666666666667|26.763|80.28999999999999
O04007|2020-11-22|OK|2020-11-24|U00401|U00263|"{""P00401_004"": 1}"|3630.25|1|62.66|62.660|62.66
O04008|2020-11-22|CANCELED|0001-01-01|U00306|U00542|"{""P00306_002"": 2,
""P00306_001"": 5}"|6505.300000000002|7|78.79|277.055|554.11
O04009|2020-11-26|OK|2020-12-01|U00562|U00243|"{""P00562_001"": 1}"|1652.2099999999994|1|13.62|13.620|13.62
O04010|2020-12-28|OK|2021-01-11|U00496|U00098|"{""P00496_007"": 5,
""P00496_006"": 1,
""P00496_002"": 2,
""P00496_009"": 5,
""P00496_005"": 1}"|2151.6499999999987|14|28.95|55.560|277.8
O04011|2020-12-04|OK|2020-12-07|U00576|U00112|"{""P00576_003"": 2,
""P00576_010"": 2,
""P00576_006"": 4}"|3124.31|8|5.89|16.760|50.28
O04012|2020-11-04|CANCELED|0001-01-01|U00487|U00295|"{""P00487_005"": 5,
""P00487_002"": 4,
""P00487_004"": 1,
""P00487_002"": 2}"|842.26|12|34.457499999999996|129.318|517.27
O04013|2020-11-27|CANCELED|0001-01-01|U00489|U00276|"{""P00489_019"": 3,
""P00489_017"": 2,
""P00489_012"": 1,
""P00489_015"": 1,
""P00489_007"": 3}"|1835.89|10|6.203999999999999|13.186|65.93
O04014|2020-11-28|CANCELED|0001-01-01|U00599|U00291|"{""P00599_019"": 5,
""P00599_018"": 1,
""P00599_019"": 4}"|3492.690000000002|10|7.336666666666667|25.957|77.87
O04015|2020-12-18|OK|2020-12-19|U00599|U00057|"{""P00599_003"": 3,
""P00599_016"": 4}"|3073.4700000000003|7|9.51|34.725|69.45
O04016|2020-11-09|CANCELED|0001-01-01|U00617|U00488|"{""P00617_013"": 3}"|1340.3|3|5.75|17.250|17.25
O04017|2020-11-16|OK|2020-11-21|U00617|U00032|"{""P00617_010"": 2,
""P00617_004"": 3,
""P00617_013"": 2,
""P00617_012"": 3}"|3093.3399999999997|10|5.25|13.038|52.150000000000006
O04018|2020-11-12|OK|2020-11-24|U00579|U00482|"{""P00579_002"": 4,
""P00579_003"": 2,
""P00579_001"": 5}"|3755.7699999999995|11|9.843333333333334|40.280|120.84
O04019|2020-11-18|OK|2020-11-19|U00617|U00317|"{""P00617_006"": 2}"|1814.329999999999|2|5.01|10.020|10.02
O04020|2020-11-26|OK|2020-12-10|U00580|U00240|"{""P00580_001"": 3}"|1847.9500000000005|3|5.03|15.090|15.09
O04021|2020-11-14|OK|2020-11-17|U00399|U00538|"{""P00399_002"": 3,
""P00399_001"": 5,
""P00399_002"": 2}"|2997.880000000001|10|6.863333333333333|21.333|64.0
O04022|2020-11-08|CANCELED|0001-01-01|U00581|U00188|"{""P00581_002"": 1,
""P00581_002"": 4,
""P00581_002"": 5}"|2513.1399999999994|10|5.03|16.767|50.300000000000004
O04023|2020-11-16|OK|2020-11-27|U00614|U00091|"{""P00614_003"": 3,
""P00614_003"": 2,
""P00614_010"": 3}"|3514.770000000002|8|50.89|84.817|254.45000000000002
O04024|2020-12-02|OK|2020-12-05|U00524|U00276|"{""P00524_001"": 1}"|1835.89|1|89.73|89.730|89.73
O04025|2020-12-01|OK|2020-12-09|U00626|U00576|"{""P00626_003"": 3,
""P00626_007"": 1,
""P00626_005"": 3,
""P00626_003"": 3,
""P00626_001"": 2}"|2475.7200000000007|12|35.968|102.636|513.1800000000001
O04026|2020-11-19|OK|2020-11-22|U00622|U00535|"{""P00622_003"": 3}"|1926.6799999999996|3|18.89|56.670|56.67
O04027|2020-11-20|CANCELED|0001-01-01|U00599|U00312|"{""P00599_004"": 3,
""P00599_006"": 4,
""P00599_001"": 1,
""P00599_004"": 2,
""P00599_017"": 3}"|3712.639999999999|13|5.894|14.852|74.25999999999999
O04028|2020-11-15|OK|2020-11-16|U00426|U00020|"{""P00426_003"": 1,
""P00426_002"": 5,
""P00426_003"": 5}"|3186.29|11|25.416666666666668|87.710|263.13
O04029|2020-11-20|OK|2020-11-27|U00622|U00449|"{""P00622_007"": 2}"|3149.310000000001|2|88.9|177.800|177.8
O04030|2020-12-26|OK|2021-01-03|U00622|U00256|"{""P00622_009"": 4,
""P00622_004"": 4}"|1184.7899999999997|8|31.81|127.240|254.48
O04031|2020-12-14|OK|2020-12-17|U00371|U00108|"{""P00371_006"": 5}"|1267.9299999999998|5|5.35|26.750|26.75
O04032|2020-12-08|OK|2020-12-21|U00433|U00294|"{""P00433_006"": 1,
""P00433_003"": 4}"|3318.030000000001|5|58.150000000000006|119.845|239.69
O04033|2020-11-28|OK|2020-11-29|U00428|U00032|"{""P00428_002"": 2}"|3093.3399999999997|2|18.73|37.460|37.46
O04034|2020-11-28|OK|2020-12-01|U00562|U00170|"{""P00562_011"": 1,
""P00562_007"": 1,
""P00562_009"": 3}"|1752.6499999999994|5|7.853333333333333|12.453|37.36
O04035|2020-11-29|CANCELED|0001-01-01|U00599|U00049|"{""P00599_011"": 1}"|1680.7499999999998|1|7.3|7.300|7.3
O04036|2020-11-11|CANCELED|0001-01-01|U00520|U00326|"{""P00520_004"": 5,
""P00520_005"": 2,
""P00520_002"": 1}"|1755.85|8|11.520000000000001|40.640|121.92
O04037|2020-12-23|OK|2020-12-24|U00595|U00558|"{""P00595_004"": 3}"|2544.82|3|38.38|115.140|115.14000000000001
O04038|2020-12-31|OK|2021-01-10|U00496|U00148|"{""P00496_009"": 2}"|2595.920000000001|2|13.1|26.200|26.2
O04039|2020-11-17|OK|2020-11-23|U00585|U00128|"{""P00585_007"": 2,
""P00585_007"": 1,
""P00585_001"": 4}"|3169.0100000000007|7|6.096666666666667|13.320|39.96
O04040|2020-11-20|CANCELED|0001-01-01|U00589|U00456|"{""P00589_006"": 4,
""P00589_005"": 1,
""P00589_009"": 3}"|2402.76|8|31.31|60.453|181.35999999999999
O04041|2020-11-19|CANCELED|0001-01-01|U00535|U00494|"{""P00535_006"": 5,
""P00535_001"": 5}"|3625.7799999999993|10|23.225|116.125|232.25
O04042|2020-11-07|OK|2020-11-15|U00578|U00026|"{""P00578_001"": 5,
""P00578_001"": 4,
""P00578_001"": 4}"|1729.2099999999996|13|6.95|30.117|90.35
O04043|2020-11-13|OK|2020-11-20|U00614|U00584|"{""P00614_008"": 1,
""P00614_011"": 3}"|1271.8000000000002|4|6.22|11.230|22.46
O04044|2020-12-04|OK|2020-12-16|U00576|U00579|"{""P00576_008"": 3,
""P00576_008"": 5,
""P00576_008"": 2}"|2634.82|10|6.02|20.067|60.2
O04045|2020-11-08|OK|2020-11-19|U00593|U00608|"{""P00593_002"": 5}"|1642.7299999999996|5|52.41|262.050|262.04999999999995
O04046|2020-11-18|OK|2020-11-25|U00573|U00482|"{""P00573_002"": 2,
""P00573_003"": 2}"|3755.7699999999995|4|5.01|5.010|10.02
O04047|2020-12-02|OK|2020-12-17|U00473|U00219|"{""P00473_002"": 1,
""P00473_006"": 5,
""P00473_004"": 1,
""P00473_003"": 2,
""P00473_003"": 4}"|3043.9999999999995|13|18.291999999999998|62.020|310.1
O04048|2020-11-28|OK|2020-12-09|U00591|U00517|"{""P00591_001"": 2,
""P00591_001"": 5,
""P00591_001"": 3,
""P00591_001"": 5,
""P00591_001"": 3}"|2555.44|18|62.44|224.784|1123.9199999999998
O04049|2020-11-18|OK|2020-11-22|U00622|U00423|"{""P00622_007"": 4,
""P00622_005"": 5,
""P00622_003"": 3,
""P00622_005"": 1,
""P00622_005"": 1}"|3613.6800000000007|14|28.926|99.646|498.22999999999996
O04050|2020-11-07|CANCELED|0001-01-01|U00626|U00048|"{""P00626_001"": 5}"|2974.3599999999997|5|15.16|75.800|75.8
O04051|2020-12-13|OK|2020-12-23|U00489|U00346|"{""P00489_027"": 1}"|2051.8399999999997|1|6.28|6.280|6.28
O04052|2020-12-02|OK|2020-12-10|U00599|U00605|"{""P00599_012"": 2}"|1731.0199999999998|2|5.01|10.020|10.02
O04053|2020-12-01|OK|2020-12-02|U00520|U00023|"{""P00520_003"": 2}"|1725.1699999999996|2|20.23|40.460|40.46
O04054|2020-11-02|OK|2020-11-13|U00559|U00589|"{""P00559_004"": 4,
""P00559_001"": 3,
""P00559_007"": 3,
""P00559_003"": 4}"|2602.9100000000003|14|12.55|40.613|162.45000000000002
O04055|2020-11-18|OK|2020-11-24|U00617|U00422|"{""P00617_002"": 5,
""P00617_014"": 4,
""P00617_005"": 3}"|3537.65|12|11.323333333333332|48.493|145.48
O04056|2020-11-02|OK|2020-11-14|U00483|U00369|"{""P00483_002"": 3,
""P00483_004"": 4,
""P00483_002"": 2}"|1391.9999999999998|9|66.53|176.650|529.95
O04057|2020-11-09|CANCELED|0001-01-01|U00400|U00290|"{""P00400_006"": 1,
""P00400_004"": 2}"|2955.67|3|42.045|50.255|100.51
O04058|2020-12-02|OK|2020-12-07|U00473|U00577|"{""P00473_004"": 4,
""P00473_002"": 1,
""P00473_004"": 4}"|2100.44|9|5.793333333333333|17.233|51.7
O04059|2020-11-10|OK|2020-11-15|U00599|U00567|"{""P00599_009"": 1,
""P00599_005"": 5}"|4291.840000000001|6|14.334999999999999|61.635|123.27
O04060|2020-12-24|OK|2020-12-26|U00605|U00193|"{""P00605_011"": 1,
""P00605_002"": 1}"|5194.810000000001|2|29.709999999999997|29.710|59.419999999999995
O04061|2020-11-13|CANCELED|0001-01-01|U00622|U00452|"{""P00622_008"": 2}"|3151.0000000000005|2|5.01|10.020|10.02
O04062|2020-11-13|OK|2020-11-22|U00579|U00602|"{""P00579_003"": 4}"|2340.97|4|7.2|28.800|28.8
O04063|2020-12-12|CANCELED|0001-01-01|U00573|U00513|"{""P00573_003"": 5,
""P00573_002"": 5}"|967.7800000000001|10|5.01|12.525|25.049999999999997
O04064|2020-12-06|CANCELED|0001-01-01|U00489|U00433|"{""P00489_010"": 4,
""P00489_023"": 5,
""P00489_004"": 3,
""P00489_018"": 4,
""P00489_015"": 4}"|3145.2199999999993|20|5.156000000000001|20.624|103.12
O04065|2020-11-27|OK|2020-12-05|U00401|U00324|"{""P00401_005"": 5}"|1602.4999999999995|5|5.02|25.100|25.099999999999998
O04066|2020-12-13|OK|2020-12-24|U00433|U00286|"{""P00433_003"": 1}"|2693.0100000000007|1|41.13|41.130|41.13
O04067|2020-11-20|CANCELED|0001-01-01|U00617|U00530|"{""P00617_016"": 4}"|1324.2399999999996|4|42.24|168.960|168.96
O04068|2020-12-11|OK|2020-12-22|U00578|U00468|"{""P00578_001"": 4,
""P00578_001"": 3,
""P00578_001"": 1,
""P00578_001"": 5}"|3076.2799999999997|13|6.95|22.588|90.35000000000001
O04069|2020-11-08|CANCELED|0001-01-01|U00599|U00456|"{""P00599_019"": 1,
""P00599_010"": 3,
""P00599_015"": 5}"|2402.76|9|8.603333333333333|23.830|71.49
O04070|2020-12-16|OK|2020-12-24|U00576|U00017|"{""P00576_001"": 1}"|987.7699999999999|1|14.53|14.530|14.53
O04071|2020-12-13|CANCELED|0001-01-01|U00401|U00170|"{""P00401_002"": 2,
""P00401_009"": 1,
""P00401_010"": 5,
""P00401_009"": 2,
""P00401_007"": 2}"|1752.6499999999994|12|40.022000000000006|75.542|377.71
